lat,lon,cluster
40.7438,-73.9929,0
40.7501,-73.995,0
40.7513,-73.9915,0
40.7498,-73.9893,0
40.7155,-74.0061,0
40.7054,-74.0077,0
40.748,-73.9929,0
40.7265,-73.9938,0
40.7175,-74.0001,0
40.7079,-74.0081,0
40.7052,-74.01,0
40.749,-73.9913,0
40.749,-73.9913,0
40.764,-73.9882,0
40.7279,-73.9822,0
40.7369,-74.0013,0
40.6773,-73.9982,1
40.7028,-74.0142,0
40.7292,-74.0054,0
40.7491,-73.9917,0
40.7289,-73.9815,0
40.7178,-74.0075,0
40.7533,-73.9706,0
40.7569,-73.9849,0
40.7506,-73.9923,0
40.7632,-73.9843,0
40.7478,-73.993,0
40.7535,-73.9833,0
40.7654,-73.9793,0
40.7566,-73.9976,0
40.7367,-73.9745,0
40.7158,-73.9649,0
40.7265,-73.9918,0
40.771,-73.866,2
40.7497,-73.9916,0
40.7505,-73.9947,0
40.7192,-73.987,0
40.7439,-73.9972,0
40.7223,-74.0016,0
40.6712,-73.9504,-1
40.7634,-73.981,0
40.7189,-73.9587,0
40.7219,-74.0028,0
40.753,-73.9893,0
40.7655,-73.9721,0
40.7495,-73.9917,0
40.7338,-73.9911,0
40.7346,-74.0097,0
40.7346,-74.0097,0
40.6811,-73.9943,1
40.7573,-73.974,0
40.7365,-74.0019,0
40.7092,-73.969,0
40.7249,-73.9984,0
40.7735,-73.9662,0
40.7171,-74.0025,0
40.7337,-74.0025,0
40.7512,-73.9866,0
40.768,-73.9684,0
40.7515,-73.9839,0
40.7322,-73.9924,0
40.7579,-73.9834,0
40.7322,-74.0035,0
40.7515,-73.994,0
40.7501,-73.9913,0
40.7732,-73.9448,0
40.7642,-73.9847,0
40.7531,-74.0034,0
40.75,-73.995,0
40.7246,-73.9985,0
40.7264,-73.9955,0
40.6852,-73.9762,1
40.7471,-73.9931,0
40.7308,-74.0058,0
40.7332,-73.9911,0
40.732,-73.9852,0
40.7652,-73.9793,0
40.7365,-73.9908,0
40.7624,-73.9834,0
40.7074,-74.0079,0
40.6897,-73.9799,1
40.7807,-73.9526,0
40.7138,-74.0088,0
40.7458,-74.0075,0
40.7327,-73.9912,0
40.7526,-73.9859,0
40.7371,-74.0021,0
40.7719,-73.9635,0
40.7142,-74.0095,0
40.7222,-74.0007,0
40.6867,-73.9635,1
40.7034,-73.9904,0
40.743,-74.0075,0
40.7635,-73.9851,0
40.6633,-73.9844,-1
40.75,-73.9914,0
40.7344,-74.0062,0
40.7342,-73.9935,0
40.7398,-73.9825,0
40.7077,-74.007,0
40.7036,-74.0101,0
40.7326,-74.0027,0
40.7399,-74.0268,-1
40.7297,-73.9865,0
40.8061,-73.9393,-1
40.7737,-73.9518,0
40.7406,-74.0057,0
40.7378,-73.9887,0
40.7492,-73.9767,0
40.7349,-73.9931,0
40.7298,-73.9988,0
40.7556,-73.9875,0
40.7857,-73.9765,0
40.7415,-73.9812,0
40.7487,-74.0303,-1
40.7965,-73.9465,-1
40.7683,-73.969,0
40.7163,-73.941,0
40.7392,-73.9881,0
40.752,-73.9952,0
40.775,-73.9766,0
40.7214,-73.9913,0
40.7303,-74.0026,0
40.7557,-73.987,0
40.7289,-73.9884,0
40.7489,-73.9884,0
40.7303,-74.0081,0
40.7513,-73.9873,0
40.7216,-73.9978,0
40.7309,-74.0068,0
40.6805,-74.0011,1
40.7275,-73.9796,0
40.6781,-73.947,-1
40.7498,-73.9927,0
40.7456,-74.0086,0
40.7714,-73.9666,0
40.7324,-74.0006,0
40.7494,-73.9694,0
40.7219,-73.981,0
40.7372,-74.0019,0
40.7835,-73.9547,0
40.7327,-74.0043,0
40.7619,-73.9843,0
40.7462,-73.994,0
40.734,-74.0043,0
40.7613,-73.9831,0
40.7623,-73.9823,0
40.6882,-73.9678,1
40.7214,-74.0012,0
40.7582,-73.9928,0
40.6809,-73.9944,1
40.7049,-74.0094,0
40.7741,-73.8725,2
40.7554,-73.9794,0
40.7334,-73.9972,0
40.7143,-74.016,0
40.7674,-73.9824,0
40.7677,-73.9831,0
40.74,-73.9933,0
40.7718,-73.9811,0
40.7332,-73.9986,0
40.7439,-74.0064,0
40.7683,-73.9824,0
40.748,-74.0071,0
40.7266,-73.9409,0
40.7657,-73.9832,0
40.7571,-73.9679,0
40.7521,-73.9754,0
40.7267,-73.9944,0
40.7275,-73.9935,0
40.7324,-73.9962,0
40.7652,-73.9714,0
40.7666,-73.9848,0
40.7786,-73.9837,0
40.7461,-73.9799,0
40.779,-73.9559,0
40.7446,-73.9928,0
40.6951,-73.9926,1
40.7482,-73.9847,0
40.7602,-73.9653,0
40.7453,-73.9769,0
40.6938,-73.9643,1
40.7197,-73.9873,0
40.7466,-73.9937,0
40.7077,-74.0046,0
40.7867,-73.9779,0
40.7445,-73.9907,0
40.7282,-73.9912,0
40.7635,-73.9853,0
40.7181,-73.9902,0
40.7483,-74.0074,0
40.7274,-73.9792,0
40.7589,-73.9602,0
40.7549,-73.9706,0
40.7666,-73.9782,0
40.7559,-73.9633,0
40.7459,-73.9943,0
40.7375,-73.9911,0
40.7239,-73.9898,0
40.7337,-73.9979,0
40.726,-73.9963,0
40.7522,-73.9837,0
40.7608,-73.9787,0
40.7646,-73.9838,0
40.7024,-73.9874,0
40.7194,-74.0087,0
40.7225,-74.0037,0
40.7104,-73.9552,0
40.7488,-74.0033,0
40.7759,-73.9512,0
40.6794,-73.9111,-1
40.7603,-73.9876,0
40.7214,-73.999,0
40.7706,-73.9855,0
40.7436,-74.0073,0
40.744,-73.9816,0
40.7433,-73.9916,0
40.7435,-73.9963,0
40.7526,-73.9857,0
40.7519,-73.9792,0
40.7617,-73.9728,0
40.7522,-73.8546,-1
40.7403,-73.9923,0
40.7611,-73.9865,0
40.7356,-74.0029,0
40.7194,-73.9887,0
40.7939,-73.9341,-1
40.7249,-73.9783,0
40.7305,-73.9922,0
40.7186,-73.9834,0
40.7149,-73.9985,0
40.7372,-74.0005,0
40.7576,-73.9818,0
40.7623,-73.9792,0
40.7232,-73.9958,0
40.7732,-73.9005,-1
40.7267,-73.986,0
40.7363,-74.0029,0
40.7562,-73.9851,0
40.7442,-73.9889,0
40.7544,-74.0258,-1
40.6709,-73.9899,1
40.6896,-73.9719,1
40.7448,-73.9951,0
40.7601,-73.9876,0
40.6752,-73.9995,-1
40.7074,-74.0024,0
40.749,-73.9696,0
40.7312,-73.9941,0
40.7297,-73.9921,0
40.7612,-73.9855,0
40.7644,-73.9911,0
40.7148,-73.998,0
40.7278,-74.0,0
40.7077,-74.0031,0
40.7441,-73.9742,0
40.7995,-73.9634,-1
40.7306,-74.0016,0
40.7216,-73.9976,0
40.7544,-73.98,0
40.7144,-74.0153,0
40.7269,-73.9947,0
40.7443,-73.9959,0
40.7317,-73.9892,0
40.7605,-73.9858,0
40.7392,-73.9849,0
40.6717,-73.9576,-1
40.7683,-73.9823,0
40.7076,-74.0146,0
40.7425,-74.0005,0
40.7608,-73.9787,0
40.7395,-73.999,0
40.7278,-73.9913,0
40.7378,-73.9901,0
40.7652,-73.9723,0
40.7335,-74.0082,0
40.757,-73.9818,0
40.7619,-74.0008,0
40.7409,-73.9915,0
40.7167,-74.0083,0
40.748,-74.0072,0
40.7603,-73.9834,0
40.7326,-74.0099,0
40.7625,-73.9718,0
40.7368,-73.9867,0
40.7306,-74.0092,0
40.763,-73.9781,0
40.745,-73.9885,0
40.7901,-73.9786,0
40.7492,-73.9819,0
40.7635,-73.9744,0
40.7438,-73.9891,0
40.7586,-73.9906,0
40.716,-74.0123,0
40.7655,-73.9721,0
40.7589,-73.9897,0
40.7232,-73.9826,0
40.7241,-74.0022,0
40.666,-73.9779,1
40.7322,-73.9943,0
40.7389,-73.9897,0
40.7752,-73.9635,0
40.7494,-73.9947,0
40.7606,-73.9705,0
40.7418,-73.9894,0
40.7159,-74.0062,0
40.7196,-74.0086,0
40.7196,-74.0086,0
40.7078,-73.932,-1
40.7388,-73.9898,0
40.727,-74.0031,0
40.7621,-73.9858,0
40.7453,-74.0022,0
40.7537,-73.9883,0
40.708,-73.9139,-1
40.7641,-73.9758,0
40.8056,-73.9392,-1
40.7145,-73.9844,0
40.7633,-73.9779,0
40.7211,-74.0045,0
40.7234,-74.0029,0
40.6851,-73.9777,1
40.7181,-74.0146,0
40.7904,-73.9768,0
40.7552,-73.9866,0
40.7071,-73.9515,0
40.7623,-73.9861,0
40.7605,-73.9799,0
40.7322,-73.988,0
40.7561,-73.9635,0
40.7138,-73.9581,0
40.7636,-73.9888,0
40.7593,-73.9883,0
40.7226,-74.0036,0
40.7595,-73.9769,0
40.7596,-73.9778,0
40.7242,-73.9788,0
40.7206,-73.9901,0
40.7173,-74.0094,0
40.7166,-74.0149,0
40.7191,-73.9966,0
40.7705,-73.9663,0
40.7481,-74.0077,0
40.7744,-73.9639,0
40.7224,-74.0014,0
40.7642,-73.9737,0
40.7592,-73.9887,0
40.7251,-73.9993,0
40.742,-74.0037,0
40.7283,-73.9851,0
40.7238,-74.0004,0
40.7042,-74.0115,0
40.7334,-73.9971,0
40.7548,-73.9799,0
40.7291,-74.0026,0
40.7455,-74.007,0
40.7154,-73.9978,0
40.7527,-73.9888,0
40.7494,-73.9838,0
40.6749,-74.0164,-1
40.7778,-73.9817,0
40.7696,-73.9678,0
40.7832,-73.9762,0
40.7191,-74.0105,0
40.7568,-73.9785,0
40.7317,-73.9883,0
40.7279,-73.9931,0
40.7594,-73.9811,0
40.7238,-74.0113,0
40.7412,-73.9963,0
40.7652,-73.9714,0
40.7792,-73.9548,0
40.7614,-73.977,0
40.722,-73.9972,0
40.7574,-73.9841,0
40.7654,-73.964,0
40.7447,-73.9889,0
40.7592,-73.9865,0
40.7755,-73.9648,0
40.7624,-73.9835,0
40.748,-74.0071,0
40.7856,-73.9729,0
40.7367,-73.9943,0
40.7351,-74.0099,0
40.7631,-73.9842,0
40.6897,-73.9738,1
40.7313,-73.9886,0
40.743,-73.9935,0
40.7446,-73.9839,0
40.7299,-73.9896,0
40.7578,-73.9898,0
40.7552,-73.9835,0
40.7245,-73.9914,0
40.6694,-73.9584,-1
40.7379,-73.9901,0
40.7693,-73.9884,0
40.7449,-73.9887,0
40.7551,-73.9943,0
40.7585,-73.9751,0
40.7073,-74.0091,0
40.7506,-73.9863,0
40.7486,-73.9736,0
40.7204,-74.0034,0
40.7498,-73.9691,0
40.7201,-74.0016,0
40.7382,-73.9833,0
40.7471,-74.0009,0
40.7419,-73.998,0
40.742,-74.0046,0
40.7368,-73.9906,0
40.7333,-74.0008,0
40.7201,-74.0085,0
40.7786,-73.9884,0
40.7583,-73.9925,0
40.7342,-73.9935,0
40.7146,-74.0154,0
40.7401,-74.0013,0
40.7257,-73.984,0
40.7707,-73.8655,2
40.7448,-73.9875,0
40.7404,-74.0078,0
40.725,-73.9827,0
40.7763,-73.9597,0
40.6941,-73.9643,1
40.7358,-73.9936,0
40.7314,-73.9887,0
40.7483,-74.0055,0
40.756,-73.9692,0
40.752,-73.9946,0
40.7351,-73.9937,0
40.7315,-73.987,0
40.6732,-73.9605,1
40.6363,-73.9656,-1
40.6841,-73.9922,1
40.7535,-73.9723,0
40.7309,-73.9891,0
40.7423,-74.0064,0
40.7932,-73.9673,0
40.7336,-73.9878,0
40.753,-73.9836,0
40.7564,-73.9819,0
40.6864,-74.0001,1
40.7586,-73.9798,0
40.6834,-73.9751,1
40.7455,-74.0332,-1
40.74,-74.0029,0
40.7646,-73.9699,0
40.7652,-73.9723,0
40.7031,-73.9871,0
40.71,-74.0128,0
40.7493,-73.9807,0
40.6761,-74.0166,-1
40.7626,-73.9711,0
40.7555,-73.9754,0
40.7608,-73.9626,0
40.7409,-73.9941,0
40.729,-73.9591,0
40.7319,-73.9997,0
40.723,-74.0042,0
40.7657,-73.9679,0
40.7486,-73.9923,0
40.7448,-73.9755,0
40.7472,-73.9721,0
40.7587,-73.9596,0
40.7206,-73.9985,0
40.7881,-73.9757,0
40.7218,-73.9889,0
40.7781,-73.9624,0
40.7304,-73.9833,0
40.6325,-73.9457,-1
40.7739,-73.8724,2
40.6826,-73.9764,1
40.7741,-73.8724,2
40.8167,-73.8919,-1
40.8306,-73.9272,-1
40.7396,-74.0018,0
40.7237,-73.9914,0
40.6803,-73.9304,-1
40.8275,-73.9239,-1
40.7114,-73.9847,0
40.7259,-74.0099,0
40.7532,-74.0257,-1
40.7154,-74.0158,0
40.774,-73.8726,2
40.7116,-73.9575,0
40.7171,-73.9955,0
40.7558,-73.9678,0
40.7631,-73.9862,0
40.7597,-73.9783,0
40.7726,-73.9669,0
40.746,-73.9724,0
40.7293,-74.0037,0
40.7306,-73.9891,0
40.7025,-73.9873,0
40.7319,-74.0008,0
40.6868,-73.9779,1
40.6821,-73.9767,1
40.7184,-74.0073,0
40.756,-73.9833,0
40.7132,-73.9442,0
40.7416,-74.0047,0
40.6256,-74.0126,-1
40.7264,-73.9899,0
40.7407,-73.998,0
40.7314,-74.0004,0
40.7414,-73.9812,0
40.7472,-73.9737,0
40.7552,-73.9873,0
40.7468,-73.9936,0
40.8269,-73.9241,-1
40.7345,-74.0025,0
40.7609,-73.9965,0
40.7355,-74.0034,0
40.6718,-73.9475,-1
40.736,-74.0095,0
40.6833,-73.9752,1
40.7851,-73.957,0
40.7653,-73.9838,0
40.7604,-73.9972,0
40.7084,-74.0086,0
40.721,-73.9938,0
40.7541,-73.9883,0
40.7236,-74.0095,0
40.749,-73.9779,0
40.7704,-73.9622,0
40.7873,-73.9761,0
40.7453,-73.898,-1
40.7324,-73.9827,0
40.7635,-73.9817,0
40.7611,-73.9907,0
40.7607,-73.99,0
40.676,-73.965,1
40.7629,-73.9758,0
40.7568,-73.9671,0
40.7509,-73.9845,0
40.7258,-73.9924,0
40.731,-73.9786,0
40.6855,-73.9893,1
40.7624,-73.9824,0
40.8098,-73.9424,-1
40.7247,-73.994,0
40.7333,-74.0094,0
40.6834,-73.9768,1
40.7147,-73.9495,0
40.7567,-73.9719,0
40.712,-74.0384,-1
40.7154,-73.9916,0
40.7531,-74.0039,0
40.7314,-73.9885,0
40.6858,-73.9924,1
40.7633,-73.9865,0
40.7202,-73.99,0
40.7536,-73.9771,0
40.7604,-73.9682,0
40.8002,-73.9405,-1
40.8002,-73.9405,-1
40.7689,-73.9822,0
40.7633,-73.9854,0
40.7771,-73.9597,0
40.7124,-73.9789,0
40.7732,-73.8856,-1
40.7555,-73.9855,0
40.7334,-73.9992,0
40.7684,-73.9816,0
40.7384,-73.9998,0
40.8326,-73.9231,-1
40.7623,-73.9972,0
40.7196,-74.0087,0
40.761,-73.9818,0
40.7483,-73.9889,0
40.7496,-73.9774,0
40.7408,-73.9819,0
40.7396,-73.9887,0
40.7568,-73.9658,0
40.7181,-74.0146,0
40.7302,-74.0048,0
40.7578,-73.9729,0
40.8018,-73.9574,-1
40.735,-73.9986,0
40.785,-73.9558,0
40.7351,-74.0062,0
40.707,-74.0019,0
40.7285,-74.0036,0
40.6834,-73.9757,1
40.6379,-74.0319,-1
40.763,-73.9818,0
40.7368,-73.9846,0
40.7253,-73.9991,0
40.7258,-74.0053,0
40.7466,-73.8951,-1
40.7405,-74.0079,0
40.7215,-74.0013,0
40.7613,-73.9638,0
40.7484,-73.9767,0
40.7702,-73.9909,0
40.7287,-74.0053,0
40.7868,-73.9532,0
40.8266,-73.9227,-1
40.7617,-73.9843,0
40.7427,-74.0054,0
40.7417,-73.9832,0
40.7301,-74.004,0
40.6761,-74.0167,-1
40.7738,-74.0172,-1
40.7553,-73.9872,0
40.7059,-74.0039,0
40.7435,-74.029,-1
40.7111,-74.0059,0
40.7643,-73.9772,0
40.7446,-73.9807,0
40.7646,-73.9815,0
40.7182,-74.0149,0
40.7521,-73.9778,0
40.7593,-73.979,0
40.7303,-73.9982,0
40.7186,-73.9977,0
40.6401,-73.9146,-1
40.7039,-73.9867,0
40.7316,-73.9969,0
40.7608,-73.9867,0
40.7596,-74.0279,-1
40.761,-73.987,0
40.7418,-74.0038,0
40.7383,-73.9853,0
40.7561,-73.985,0
40.7543,-73.9887,0
40.7194,-73.9606,0
40.7184,-73.9542,0
40.77,-73.8644,2
40.7083,-74.0007,0
40.712,-73.9632,0
40.8054,-73.9637,-1
40.7212,-74.0099,0
40.7409,-74.0058,0
40.7731,-73.9535,0
40.7384,-73.9951,0
40.7268,-73.994,0
40.7852,-73.9824,0
40.7538,-73.987,0
40.709,-74.0074,0
40.7629,-73.9876,0
40.7657,-73.9591,0
40.7643,-73.9884,0
40.7497,-73.9915,0
40.7628,-73.9858,0
40.7268,-73.9957,0
40.7772,-73.989,0
